"createDt","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","seq","stdDay","updateDt"
"2020-07-19 10:18:44.3","0","38","전북","全北","Jeollabuk-do","0","24","14","0","0","2.09","3080","2020년 07월 19일 00시","null"
"2020-07-19 10:18:44.3","0","185","충남","忠南","Chungcheongnam-do","0","170","15","0","0","8.72","3079","2020년 07월 19일 00시","null"
"2020-07-19 10:18:44.299","0","71","충북","忠北","Chungcheongbuk-do","0","64","7","0","0","4.44","3078","2020년 07월 19일 00시","null"
"2020-07-19 10:18:44.299","3","72","강원","江原","Gangwon-do","0","58","11","0","0","4.67","3077","2020년 07월 19일 00시","null"
"2020-07-19 10:18:44.299","29","1433","경기","京畿","Gyeonggi-do","4","1209","195","0","4","10.81","3076","2020년 07월 19일 00시","null"
"2020-07-19 10:18:44.299","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3075","2020년 07월 19일 00시","null"
"2020-07-19 10:18:44.299","1","57","울산","蔚山","Ulsan","0","53","3","0","0","4.97","3074","2020년 07월 19일 00시","null"
"2020-07-19 10:18:44.299","2","166","대전","大田","Daejeon","1","111","53","1","0","11.26","3073","2020년 07월 19일 00시","null"
"2020-07-19 10:18:44.299","1","186","광주","光州","Gwangju","10","87","98","10","0","12.77","3072","2020년 07월 19일 00시","null"
"2020-07-19 10:18:44.299","2","370","인천","仁川","Incheon","1","345","23","0","1","12.52","3071","2020년 07월 19일 00시","null"
"2020-07-19 10:18:44.299","190","6932","대구","大邱","Daegu","0","6727","15","0","0","284.51","3070","2020년 07월 19일 00시","null"
"2020-07-19 10:18:44.298","3","157","부산","釜山","Busan","0","149","5","0","0","4.6","3069","2020년 07월 19일 00시","null"
"2020-07-19 10:18:44.298","10","1474","서울","首<U+5C14>","Seoul","10","1320","144","10","0","15.14","3068","2020년 07월 19일 00시","null"
"2020-07-19 10:18:44.298","295","13745","합계","合<U+8BA1>","Total","34","12556","894","21","13","26.51","3067","2020년 07월 19일 00시","null"
"2020-07-18 10:35:22.843","0","943","검역","隔離區","Lazaretto","12","671","272","0","12","-","3066","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.843","0","24","제주","<U+6D4E>州","Jeju","1","18","6","1","0","3.58","3065","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.843","0","153","경남","<U+5E86>南","Gyeongsangnam-do","2","134","19","0","2","4.55","3064","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.843","54","1393","경북","<U+5E86>北","Gyeongsangbuk-do","0","1335","4","0","0","52.32","3063","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.843","0","33","전남","全南","Jeollanam-do","1","21","12","0","1","1.77","3062","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.843","0","38","전북","全北","Jeollabuk-do","0","24","14","0","0","2.09","3061","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.843","0","185","충남","忠南","Chungcheongnam-do","0","170","15","0","0","8.72","3060","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.843","0","71","충북","忠北","Chungcheongbuk-do","0","64","7","0","0","4.44","3059","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.843","3","72","강원","江原","Gangwon-do","0","58","11","0","0","4.67","3058","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.842","29","1429","경기","京畿","Gyeonggi-do","10","1201","199","2","8","10.78","3057","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.842","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3056","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.842","1","57","울산","蔚山","Ulsan","1","53","3","1","0","4.97","3055","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.842","2","165","대전","大田","Daejeon","0","108","55","0","0","11.19","3054","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.842","1","176","광주","光州","Gwangju","0","77","98","0","0","12.08","3053","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.842","2","369","인천","仁川","Incheon","2","342","25","1","1","12.48","3052","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.842","190","6932","대구","大邱","Daegu","3","6726","16","0","3","284.51","3051","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.842","3","157","부산","釜山","Busan","1","149","5","0","1","4.6","3050","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.841","9","1464","서울","首<U+5C14>","Seoul","6","1318","137","6","0","15.04","3049","2020년 07월 18일 00시","null"
"2020-07-18 10:35:22.841","294","13711","합계","合<U+8BA1>","Total","39","12519","898","11","28","26.44","3048","2020년 07월 18일 00시","null"
"2020-07-17 10:26:51.525","0","931","검역","隔離區","Lazaretto","25","665","266","0","25","-","3047","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.525","0","23","제주","<U+6D4E>州","Jeju","3","18","5","3","0","3.43","3046","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.525","0","151","경남","<U+5E86>南","Gyeongsangnam-do","2","134","17","0","2","4.49","3045","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.525","54","1393","경북","<U+5E86>北","Gyeongsangbuk-do","0","1335","4","0","0","52.32","3044","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.525","0","32","전남","全南","Jeollanam-do","0","21","11","0","0","1.72","3043","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.524","0","38","전북","全北","Jeollabuk-do","0","24","14","0","0","2.09","3042","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.524","0","185","충남","忠南","Chungcheongnam-do","0","169","16","0","0","8.72","3041","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.524","0","71","충북","忠北","Chungcheongbuk-do","0","64","7","0","0","4.44","3040","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.524","3","72","강원","江原","Gangwon-do","0","58","11","0","0","4.67","3039","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.524","29","1419","경기","京畿","Gyeonggi-do","15","1185","205","5","10","10.71","3038","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.524","0","50","세종","世宗","Sejong","0","50","0","0","0","14.61","3037","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.524","1","56","울산","蔚山","Ulsan","0","53","2","0","0","4.88","3036","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.524","2","165","대전","大田","Daejeon","1","99","64","1","0","11.19","3035","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.524","1","176","광주","光州","Gwangju","5","71","104","5","0","12.08","3034","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.523","2","367","인천","仁川","Incheon","0","341","24","0","0","12.41","3033","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.523","189","6929","대구","大邱","Daegu","0","6725","15","0","0","284.38","3032","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.523","3","156","부산","釜山","Busan","0","148","5","0","0","4.57","3031","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.523","9","1458","서울","首<U+5C14>","Seoul","9","1300","149","7","2","14.98","3030","2020년 07월 17일 00시","null"
"2020-07-17 10:26:51.523","293","13672","합계","合<U+8BA1>","Total","60","12460","919","21","39","26.37","3029","2020년 07월 17일 00시","null"
"2020-07-16 10:23:26.581","0","906","검역","隔離區","Lazaretto","20","658","248","0","20","-","3028","2020년 07월 16일 00시","null"
"2020-07-16 10:23:26.581","0","20","제주","<U+6D4E>州","Jeju","0","18","2","0","0","2.98","3027","2020년 07월 16일 00시","null"
"2020-07-16 10:23:26.58","0","149","경남","<U+5E86>南","Gyeongsangnam-do","1","134","15","0","1","4.43","3026","2020년 07월 16일 00시","null"
"2020-07-16 10:23:26.58","54","1393","경북","<U+5E86>北","Gyeongsangbuk-do","0","1335","4","0","0","52.32","3025","2020년 07월 16일 00시","null"
"2020-07-16 10:23:26.58","0","32","전남","全南","Jeollanam-do","0","20","12","0","0","1.72","3024","2020년 07월 16일 00시","null"
"2020-07-16 10:23:26.58","0","38","전북","全北","Jeollabuk-do","0","23","15","0","0","2.09","3023","2020년 07월 16일 00시","null"
"2020-07-16 10:23:26.58","0","185","충남","忠南","Chungcheongnam-do","0","167","18","0","0","8.72","3022","2020년 07월 16일 00시","null"
"2020-07-16 10:23:26.58","0","71","충북","忠北","Chungcheongbuk-do","1","63","8","0","1","4.44","3021","2020년 07월 16일 00시","null"
"2020-07-16 10:23:26.58","3","72","강원","江原","Gangwon-do","3","58","11","1","2","4.67","3020","2020년 07월 16일 00시","null"
"2020-07-16 10:23:26.58","28","1404","경기","京畿","Gyeonggi-do","21","1165","211","3","18","10.60","3019","2020년 07월 16일 00시","null"
